have_formal_word,have_respone,num_misspelled_words,bad_grammar,keyword,requests_personal_info,sense_of_urgency,sense_of_threat,long_email,number_special_chars,number_digits,number_chars,number_words,number_links,suspicious_link,number_dot_in_link,spam
0,0,11,1,0,0,0,0,1,0,0,744,136,0,0,0,0
1,0,11,1,0,0,0,0,1,0,0,450,83,1,1,4,0
0,0,45,1,0,0,0,0,0,0,0,383,63,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,565,117,0,0,0,0
0,0,5,1,0,0,0,0,1,0,0,572,97,0,0,0,0
1,0,9,1,0,0,0,0,0,0,0,320,58,0,0,0,0
0,0,3,1,0,1,0,0,1,0,0,894,137,0,0,0,0
0,0,24,1,0,1,0,0,1,0,0,1922,327,1,1,4,0
0,0,45,1,0,0,0,0,1,0,0,2672,457,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,134,22,0,0,0,0
0,0,18,1,0,0,0,0,1,0,0,680,120,1,1,4,0
0,0,9,1,0,0,0,1,1,0,0,553,87,1,1,4,0
0,0,12,1,0,0,0,0,1,0,0,799,136,1,1,4,0
1,1,2,1,0,0,0,0,0,0,0,101,16,0,0,0,0
0,0,31,1,0,0,0,0,1,0,0,4601,717,0,0,0,0
1,0,4,1,0,0,0,0,0,0,0,157,29,1,1,4,0
1,0,12,1,0,0,0,0,1,0,0,675,132,0,0,0,0
0,0,8,1,0,0,0,0,1,0,0,516,83,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,2168,368,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,2027,350,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,1156,186,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,276,45,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,385,67,0,0,0,0
0,0,24,1,0,0,0,0,1,0,0,1159,197,0,0,0,0
0,0,9,1,0,0,0,1,1,0,0,613,107,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,55,9,0,0,0,0
0,0,28,1,0,0,0,0,1,0,0,920,182,1,1,4,0
1,0,3,1,0,0,0,0,0,0,0,359,55,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,826,139,0,0,0,0
0,0,5,1,0,0,0,0,0,0,0,149,29,1,1,4,0
0,0,10,1,0,0,0,1,1,0,0,1169,196,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,970,168,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,231,37,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,843,164,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,620,118,1,1,4,0
1,0,1,1,0,0,0,0,0,0,0,72,15,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,144,25,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,51,7,0,0,0,0
0,0,7,1,0,0,0,1,1,0,0,1176,187,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,290,49,0,0,0,0
0,0,27,1,0,0,0,1,1,0,0,3595,583,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,704,129,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,97,16,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,374,63,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,566,99,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,1243,190,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,1217,222,0,0,0,0
1,0,4,1,0,0,0,0,0,0,0,210,37,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,902,174,0,0,0,0
0,0,53,1,0,0,0,0,1,0,0,1557,302,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,630,106,0,0,0,0
1,0,4,1,0,0,0,0,0,0,0,340,55,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,623,136,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,178,30,0,0,0,0
0,0,34,1,0,0,0,0,1,0,0,5469,842,1,1,4,0
1,0,5,1,0,0,0,0,0,0,0,250,40,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,261,46,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,346,58,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,1048,189,0,0,0,0
0,0,13,1,0,0,0,1,1,0,0,2250,350,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,644,115,0,0,0,0
0,0,25,1,0,0,0,0,1,0,0,1122,215,0,0,0,0
0,0,25,1,0,0,0,0,1,0,0,1493,238,0,0,0,0
0,0,51,1,0,0,0,0,1,0,0,1972,347,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,605,94,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,88,16,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,618,98,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,382,53,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,195,33,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,282,48,0,0,0,0
1,0,10,1,0,0,0,0,1,0,0,588,103,0,0,0,0
0,0,19,1,0,0,0,0,1,0,0,737,128,2,1,8,0
0,0,4,1,0,0,0,1,1,0,0,604,90,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,526,85,0,0,0,0
0,0,21,1,0,0,0,0,1,0,0,883,150,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,1033,189,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,1591,283,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,178,38,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,1204,223,0,0,0,0
1,0,3,1,0,0,0,1,0,0,0,322,52,0,0,0,0
0,0,21,1,0,0,0,0,1,0,0,2184,336,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,1372,230,2,1,8,0
1,0,1,1,0,0,0,1,0,0,0,249,44,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,139,22,1,1,4,0
1,0,11,1,0,0,0,0,0,0,0,286,52,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,157,29,0,0,0,0
0,0,25,1,0,0,0,1,1,0,0,1681,272,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,688,125,0,0,0,0
0,0,23,1,0,0,0,0,1,0,0,1605,316,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,573,100,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,502,85,0,0,0,0
0,0,47,1,0,0,0,1,1,0,0,7377,1100,0,0,0,0
1,0,5,1,0,0,0,0,0,0,0,427,63,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,1211,200,0,0,0,0
0,0,37,1,0,0,0,0,1,0,0,2550,502,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,817,128,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,520,99,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,1439,249,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,994,186,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,129,23,0,0,0,0
0,0,10,1,0,0,0,0,0,0,0,290,51,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,404,61,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,165,26,0,0,0,0
0,0,9,1,0,0,0,0,0,0,0,385,75,0,0,0,0
1,0,7,1,0,0,0,0,0,0,0,301,55,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,917,171,4,1,16,0
1,1,4,1,0,0,0,0,0,0,0,122,23,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,1325,205,0,0,0,0
0,0,3,1,0,0,0,0,1,0,0,903,139,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,1072,161,0,0,0,0
0,0,11,1,0,0,0,1,1,0,0,1567,262,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,348,55,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,169,31,0,0,0,0
0,0,2,1,0,0,0,1,1,0,0,777,114,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,208,42,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,643,102,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,1039,166,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,356,68,0,0,0,0
0,0,8,1,0,0,0,0,1,0,0,569,103,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,186,31,0,0,0,0
0,0,13,1,0,0,0,0,0,0,0,378,73,0,0,0,0
0,0,21,1,0,1,0,0,1,0,0,1369,231,0,0,0,0
0,0,16,1,0,0,0,1,1,0,0,1615,260,1,1,4,0
0,0,10,1,0,0,0,0,1,0,0,466,75,0,0,0,0
1,0,63,1,0,0,0,0,1,0,0,531,90,1,1,4,0
1,0,9,1,0,0,0,0,0,0,0,261,48,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,403,58,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,509,72,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,1491,235,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,810,130,0,0,0,0
0,0,7,1,0,0,0,1,1,0,0,921,172,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,1114,180,1,1,4,0
0,0,32,1,0,0,0,0,1,0,0,1190,211,0,0,0,0
0,0,32,1,0,0,0,0,1,0,0,2462,370,1,1,4,0
0,0,19,1,0,0,0,0,1,0,0,3338,544,0,0,0,0
0,0,20,1,0,0,0,0,1,0,0,1056,209,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,162,31,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,161,29,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,345,55,0,0,0,0
1,0,8,1,0,0,0,0,1,0,0,601,95,0,0,0,0
0,0,14,1,0,0,0,1,1,0,0,1320,209,0,0,0,0
1,0,4,1,0,0,0,0,0,0,0,210,32,1,1,4,0
0,0,27,1,0,0,0,0,1,0,0,1336,219,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,1009,155,0,0,0,0
0,0,26,1,0,0,0,0,1,0,0,1185,203,1,1,4,0
0,0,2,1,0,0,0,0,0,0,0,164,24,0,0,0,0
1,0,9,1,0,0,0,0,0,0,0,365,65,0,0,0,0
0,0,45,1,0,0,0,1,1,0,0,6332,994,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,451,75,0,0,0,0
0,0,9,1,0,0,0,0,0,0,0,421,76,0,0,0,0
1,0,9,1,0,0,0,0,1,0,0,813,119,1,1,4,0
0,0,22,1,0,0,0,0,1,0,0,1758,299,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,163,30,0,0,0,0
0,0,18,1,0,0,0,0,1,0,0,858,166,2,1,8,0
0,0,10,1,0,0,0,0,1,0,0,551,94,0,0,0,0
0,0,6,1,0,0,0,0,1,0,0,437,79,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,116,16,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,628,110,1,1,4,0
1,0,0,1,0,0,0,0,0,0,0,38,6,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,256,46,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,134,22,0,0,0,0
0,0,31,1,0,0,0,1,1,0,0,2294,410,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,311,48,0,0,0,0
0,0,24,1,0,0,0,1,1,0,0,2278,379,0,0,0,0
0,0,3,1,0,0,0,0,1,0,0,614,101,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,296,47,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,187,35,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,1088,188,0,0,0,0
0,0,2,1,0,1,0,0,1,0,0,756,114,0,0,0,0
0,0,5,1,0,0,0,0,1,0,0,688,116,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,499,94,1,1,4,0
0,0,8,1,0,0,0,0,1,0,0,454,84,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,795,117,0,0,0,0
0,0,4,1,0,0,0,0,1,0,0,824,118,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,103,17,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,291,48,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,421,69,1,1,4,0
0,0,13,1,0,0,0,1,1,0,0,730,120,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,99,20,0,0,0,0
0,0,4,1,0,0,0,0,1,0,0,928,146,0,0,0,0
0,0,5,1,0,0,0,1,1,0,0,650,112,0,0,0,0
1,0,9,1,0,0,0,0,1,0,0,873,149,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,409,66,0,0,0,0
0,0,5,1,0,0,0,0,0,0,0,293,44,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,1015,173,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,1296,219,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,589,115,0,0,0,0
0,0,33,1,0,0,0,0,1,0,0,1752,311,0,0,0,0
0,0,26,1,0,0,0,0,1,0,0,1823,317,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,406,76,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,82,14,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,258,57,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,671,122,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,918,151,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,1679,328,2,1,8,0
0,0,6,1,0,0,0,0,1,0,0,1116,165,0,0,0,0
1,0,9,1,0,0,0,0,0,0,0,193,33,0,0,0,0
0,0,2,1,0,0,0,1,1,0,0,483,86,0,0,0,0
0,0,12,1,0,0,0,1,1,0,0,601,106,0,0,0,0
0,0,3,1,0,0,0,0,1,0,0,444,72,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,950,180,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,274,47,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,860,136,0,0,0,0
1,0,8,1,0,0,0,0,0,0,0,301,48,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,233,42,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,77,12,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,628,111,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,1023,157,0,0,0,0
1,0,5,1,0,0,0,0,1,0,0,683,111,0,0,0,0
0,0,20,1,0,0,0,1,1,0,0,2185,362,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,174,30,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,880,152,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0
0,0,8,1,0,0,0,1,1,0,0,902,157,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,1025,169,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,865,140,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,775,141,0,0,0,0
1,0,19,1,0,0,0,0,1,0,0,668,124,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,463,82,0,0,0,0
1,0,4,1,0,0,0,0,0,0,0,161,30,0,0,0,0
0,0,29,1,0,0,0,1,1,0,0,2373,379,2,1,8,0
0,0,1,1,0,0,0,0,1,0,0,1205,180,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,1168,173,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,4563,739,1,1,4,0
0,0,5,1,0,0,0,0,0,0,0,281,48,0,0,0,0
1,0,66,1,0,0,0,0,1,0,0,746,143,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,180,29,0,0,0,0
0,0,35,1,0,0,0,0,1,0,0,1134,199,0,0,0,0
0,0,24,1,0,0,0,1,1,0,0,3079,485,1,1,4,0
1,0,1,1,0,0,0,0,0,0,0,217,39,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,33,4,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,322,61,1,1,4,0
1,0,1,1,0,0,0,0,0,0,0,53,9,0,0,0,0
0,0,28,1,0,0,0,1,1,0,0,1492,282,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,1327,231,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,189,35,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,177,31,0,0,0,0
0,0,8,1,0,0,0,0,0,0,0,162,30,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,872,159,0,0,0,0
0,0,19,1,0,0,0,0,1,0,0,1848,310,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,139,24,0,0,0,0
0,0,20,1,0,0,0,0,1,0,0,553,96,1,1,4,0
0,0,10,1,0,0,0,0,0,0,0,354,59,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,457,73,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,1318,247,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,1226,198,0,0,0,0
0,0,12,1,0,0,0,1,1,0,0,1028,156,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,1119,184,0,0,0,0
0,0,19,1,0,0,0,0,1,0,0,1473,226,0,0,0,0
1,0,4,1,0,0,0,0,0,0,0,137,21,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,88,10,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,277,49,0,0,0,0
0,0,16,1,1,0,0,0,1,0,0,908,159,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,109,19,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,397,62,1,1,4,0
0,0,41,1,0,0,0,0,1,0,0,1633,323,0,0,0,0
0,0,3,1,0,0,0,1,0,0,0,142,27,0,0,0,0
0,0,5,1,0,0,0,0,1,0,0,788,114,0,0,0,0
0,0,13,1,0,0,0,1,1,0,0,775,128,0,0,0,0
0,0,6,1,0,0,0,0,1,0,0,510,77,0,0,0,0
0,0,11,1,0,0,0,0,0,0,0,212,36,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,82,14,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,238,38,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,1143,167,0,0,0,0
0,0,5,1,0,0,0,1,0,0,0,279,46,0,0,0,0
1,0,13,1,0,0,0,0,1,0,0,699,116,0,0,0,0
1,0,5,1,0,0,0,0,0,0,0,341,51,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,362,71,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,629,107,0,0,0,0
0,0,18,1,0,0,0,0,1,0,0,924,154,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,776,153,0,0,0,0
0,0,13,1,0,0,0,0,0,0,0,383,67,0,0,0,0
1,0,20,1,0,0,0,1,1,0,0,1040,176,7,1,28,0
0,0,7,1,0,0,0,1,1,0,0,889,136,0,0,0,0
0,0,3,1,0,0,0,0,1,0,0,806,123,0,0,0,0
0,0,29,1,0,0,0,0,1,0,0,2827,460,0,0,0,0
0,0,13,1,0,0,0,0,0,0,0,295,56,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,293,56,0,0,0,0
0,0,23,1,0,1,0,0,1,0,0,1593,259,1,1,4,0
0,0,27,1,0,0,0,0,1,0,0,1319,238,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,194,27,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,439,75,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,228,37,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,262,41,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,194,30,0,0,0,0
0,0,10,1,0,0,0,0,0,0,0,310,56,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,335,61,0,0,0,0
0,0,5,1,0,0,0,0,1,0,0,496,70,0,0,0,0
0,0,13,1,0,0,0,1,1,0,0,1138,187,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,195,35,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,816,162,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,104,16,0,0,0,0
0,0,54,1,0,0,0,0,1,0,0,2060,415,0,0,0,0
0,0,18,1,0,0,0,0,1,0,0,1070,180,1,1,4,0
0,0,13,1,0,0,0,0,1,0,0,1309,209,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,609,107,1,1,4,0
1,0,11,1,0,0,0,0,1,0,0,976,165,1,1,4,0
0,0,22,1,0,0,0,1,1,0,0,1545,270,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,958,160,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,152,23,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,425,64,0,0,0,0
1,0,5,1,0,0,0,0,0,0,0,165,31,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,1825,330,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,432,77,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,106,15,0,0,0,0
0,0,8,1,0,0,0,0,0,0,0,345,63,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,364,67,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,546,90,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,993,168,0,0,0,0
0,0,5,1,0,0,0,0,0,0,0,409,72,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,2089,341,4,1,16,0
1,0,22,1,0,0,0,0,1,0,0,1005,183,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,748,120,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,155,23,0,0,0,0
1,0,7,1,0,0,0,0,0,0,0,298,47,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,642,108,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,186,40,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,1117,168,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,666,125,2,1,8,0
0,0,2,1,0,0,0,1,0,0,0,161,27,0,0,0,0
0,0,11,1,0,0,0,0,0,0,0,308,58,0,0,0,0
1,0,8,1,0,0,0,0,0,0,0,344,64,0,0,0,0
0,0,24,1,0,0,0,0,1,0,0,1141,220,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,471,87,0,0,0,0
0,0,8,1,0,0,0,0,0,0,0,395,62,0,0,0,0
1,0,36,1,0,0,0,0,0,0,0,314,49,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,529,102,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,154,25,0,0,0,0
0,0,8,1,0,0,0,0,1,0,0,487,72,0,0,0,0
0,0,26,1,0,1,0,1,1,0,0,7353,1183,3,1,12,0
0,0,22,1,0,0,0,0,1,0,0,1046,168,1,1,4,0
0,0,5,1,0,0,0,0,1,0,0,755,143,0,0,0,0
0,0,11,1,0,0,0,1,1,0,0,1099,193,0,0,0,0
1,0,5,1,0,0,0,0,0,0,0,299,49,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,337,57,0,0,0,0
0,0,13,1,0,0,0,1,1,0,0,2447,414,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,410,70,0,0,0,0
1,0,16,1,0,0,0,1,1,0,0,889,144,0,0,0,0
0,0,18,1,0,0,0,0,1,0,0,1046,173,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,1109,203,0,0,0,0
1,0,4,1,0,0,0,0,0,0,0,317,58,0,0,0,0
0,0,10,1,0,0,0,0,0,0,0,418,66,0,0,0,0
1,0,7,1,0,0,0,0,0,0,0,137,32,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,819,163,1,1,4,0
0,0,9,1,0,0,0,0,0,0,0,316,58,0,0,0,0
0,0,31,1,0,0,0,0,1,0,0,2833,485,0,0,0,0
1,0,17,1,0,0,0,0,1,0,0,2040,309,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,186,34,0,0,0,0
0,0,10,1,0,0,0,1,1,0,0,1056,170,0,0,0,0
0,0,1,1,0,0,0,1,0,0,0,361,55,0,0,0,0
1,0,5,1,0,0,0,0,0,0,0,395,71,1,1,4,0
0,0,6,1,0,0,0,0,0,0,0,303,54,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,1254,212,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,562,114,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,740,127,0,0,0,0
0,0,22,1,0,0,0,1,1,0,0,2360,405,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,836,127,0,0,0,0
1,0,5,1,0,0,0,0,0,0,0,131,24,0,0,0,0
0,0,18,1,0,0,0,0,1,0,0,1328,242,3,1,12,0
0,0,6,1,0,0,0,0,1,0,0,441,87,0,0,0,0
0,0,15,1,0,0,0,0,0,0,0,259,52,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,162,32,0,0,0,0
1,0,8,1,0,0,0,0,0,0,0,258,45,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,714,127,0,0,0,0
1,0,4,1,0,0,0,0,0,0,0,237,44,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,211,38,0,0,0,0
0,0,49,1,0,0,0,0,1,0,0,686,127,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,370,57,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,455,75,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,305,54,1,1,4,0
0,0,6,1,0,0,0,0,1,0,0,451,80,0,0,0,0
0,0,21,1,0,1,0,0,1,0,0,921,157,0,0,0,0
1,0,8,1,0,0,0,0,1,0,0,1799,293,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,358,67,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,248,38,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,1027,186,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,165,26,0,0,0,0
0,0,8,1,0,0,0,0,1,0,0,744,122,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,129,19,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,196,33,0,0,0,0
0,0,18,1,0,0,0,0,1,0,0,1264,197,0,0,0,0
0,0,19,1,0,0,0,0,1,0,0,606,118,2,1,8,0
0,0,6,1,0,0,0,0,1,0,0,809,126,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,379,71,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,186,29,0,0,0,0
0,0,5,1,0,1,0,0,1,0,0,1082,187,3,1,12,0
0,0,12,1,0,0,0,0,1,0,0,1716,290,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,148,26,0,0,0,0
0,0,44,1,0,0,0,0,1,0,0,3546,666,0,0,0,0
1,0,7,1,0,0,0,0,0,0,0,153,23,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,66,11,0,0,0,0
0,0,19,1,0,0,0,0,1,0,0,739,136,0,0,0,0
0,0,18,1,0,0,0,1,1,0,0,3957,599,0,0,0,0
1,0,13,1,0,0,0,0,1,0,0,504,88,0,0,0,0
0,0,29,1,0,0,0,0,1,0,0,3442,607,5,1,20,0
0,0,31,1,0,0,0,0,1,0,0,1683,300,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,1306,228,0,0,0,0
1,1,5,1,0,0,0,0,0,0,0,96,17,0,0,0,0
1,0,7,1,0,0,0,0,0,0,0,188,40,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,561,107,1,1,4,0
1,0,6,1,0,0,0,0,0,0,0,286,49,0,0,0,0
0,0,5,1,0,0,0,0,1,0,0,634,100,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,455,82,0,0,0,0
0,0,8,1,0,0,0,0,1,0,0,739,134,0,0,0,0
0,0,98,1,0,0,0,0,1,0,0,2277,404,0,0,0,0
